lread	lwrite	scall	sread	swrite	fork	exec	rchar	wchar	pgout	ppgout	pgfree	pgscan	atch	pgin	ppgin	pflt	vflt	runqsz	freemem	freeswap	target
1.0	1.0	194.0	15.0	23.0	0.20000000298023224	0.20000000298023224	585.0	16000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.800000190734863	16.799999237060547	3.0	579.0	1710640.0	97.0
16.0	5.0	2225.0	154.0	149.0	3.200000047683716	1.0	97741.0	8806.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.4000000059604645	141.0	218.8000030517578	1.0	4318.0	1823917.0	89.0
7.0	1.0	2041.0	114.0	70.0	1.7999999523162842	1.7999999523162842	213673.0	25915.0	1.399999976158142	1.399999976158142	1.399999976158142	0.0	1.600000023841858	4.599999904632568	6.400000095367432	93.0	176.39999389648438	1.7999999523162842	242.0	1076898.0	90.0
3.0	1.0	860.0	141.0	69.0	0.800000011920929	0.800000011920929	146075.0	148050.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	45.20000076293945	59.400001525878906	4.0	828.0	1746520.0	95.0
3.0	0.0	2015.0	204.0	75.0	1.0	1.2000000476837158	283228.0	16189.0	4.199999809265137	14.399999618530273	90.0	140.0	0.0	17.799999237060547	32.79999923706055	65.4000015258789	151.8000030517578	1.7000000476837158	125.0	1064920.0	88.0
28.0	19.0	2613.0	325.0	161.0	7.199999809265137	5.400000095367432	70661.0	96586.0	0.0	0.0	0.0	0.0	0.0	3.0	3.4000000953674316	317.0	600.4000244140625	1.5	994.0	1007877.0	78.0
2.0	0.0	1975.0	207.0	156.0	0.4000000059604645	1.600000023841858	7621.0	71396.0	7.599999904632568	11.600000381469727	14.0	39.20000076293945	0.0	6.199999809265137	6.199999809265137	21.600000381469727	60.79999923706055	1.7000000476837158	188.0	1064462.0	93.0
50.0	71.0	3455.0	355.0	202.0	0.800000011920929	0.800000011920929	103830.0	53977.0	0.0	0.0	0.0	0.0	0.20000000298023224	2.0	2.4000000953674316	48.0	80.5999984741211	2.4000000953674316	646.0	1516422.0	88.0
49.0	34.0	3932.0	302.0	148.0	9.15999984741211	20.520000457763672	706527.0	105716.0	17.93000030517578	78.48999786376953	103.9800033569336	238.25	2.390000104904175	29.8799991607666	32.470001220703125	456.57000732421875	964.3400268554688	3.0	170.0	1088679.0	63.0
2.0	1.0	4242.0	319.0	121.0	0.800000011920929	0.6000000238418579	1392751.0	146008.0	0.0	0.0	0.0	0.0	0.0	2.799999952316284	2.799999952316284	58.599998474121094	397.20001220703125	2.799999952316284	2826.0	1407747.0	83.0
7.0	3.0	1360.0	115.0	99.0	2.4000000953674316	3.4000000953674316	80145.0	22427.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	3.4000000953674316	128.8000030517578	161.0	1.7999999523162842	495.0	1046338.0	91.0
4.0	1.0	809.0	99.0	91.0	2.0	0.800000011920929	63513.0	61487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	155.8000030517578	1.2000000476837158	7583.0	1865490.0	93.0
2.0	1.0	254.0	22.0	17.0	0.4000000059604645	1.600000023841858	92792.0	26468.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	20.0	24.799999237060547	2.0	3774.0	1821341.0	97.0
6.0	3.0	2148.0	175.0	101.0	0.6000000238418579	0.6000000238418579	27775.0	63949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.19999694824219	61.0	2.200000047683716	1902.0	1547744.0	95.0
38.0	56.0	1193.0	88.0	85.0	0.20000000298023224	0.20000000298023224	6800.0	23963.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.6000000238418579	16.200000762939453	49.20000076293945	2.5999999046325684	765.0	1131310.0	93.0
2.0	1.0	5919.0	314.0	357.0	1.2000000476837158	1.2000000476837158	262742.0	668483.0	1.7899999618530273	1.9900000095367432	1.9900000095367432	0.0	0.6000000238418579	10.359999656677246	18.920000076293945	71.12000274658203	118.12999725341797	2.0	283.0	980139.0	76.0
4.0	2.0	2129.0	169.0	184.0	1.2000000476837158	2.5999999046325684	220260.0	280690.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	185.39999389648438	169.8000030517578	5.0	1332.0	1613035.0	87.0
5.0	5.0	1958.0	262.0	135.0	0.20000000298023224	0.20000000298023224	772197.0	709935.0	0.0	0.0	0.0	0.0	0.0	8.199999809265137	16.0	15.800000190734863	45.400001525878906	3.200000047683716	3411.0	1036616.0	92.0
35.0	50.0	2797.0	323.0	269.0	0.20000000298023224	0.20000000298023224	192178.0	238685.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	2.799999952316284	29.799999237060547	36.599998474121094	3.0	2121.0	1046506.0	85.0
21.0	24.0	371.0	23.0	34.0	0.800000011920929	0.800000011920929	33625.0	42048.0	0.0	0.0	0.0	0.0	0.0	5.380000114440918	6.179999828338623	47.0099983215332	79.4800033569336	1.0	1957.0	1766228.0	88.0
8.0	1.0	4069.0	282.0	257.0	2.990000009536743	2.5899999141693115	152071.0	227909.0	2.7899999618530273	5.190000057220459	7.579999923706055	11.380000114440918	1.7999999523162842	3.7899999618530273	5.590000152587891	282.44000244140625	387.82000732421875	1.0	151.0	996252.0	82.0
1.0	1.0	295.0	34.0	34.0	0.800000011920929	0.800000011920929	104999.0	14568.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.6000000238418579	53.79999923706055	61.20000076293945	2.200000047683716	4578.0	1846795.0	96.0
2.0	1.0	205.0	11.0	24.0	0.4000000059604645	2.5999999046325684	7354.0	21644.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.599998474121094	27.600000381469727	1.2000000476837158	7382.0	1875762.0	98.0
2.0	1.0	1804.0	90.0	94.0	0.4000000059604645	1.7999999523162842	31422.0	86746.0	0.800000011920929	0.800000011920929	0.800000011920929	0.0	0.0	1.7999999523162842	1.7999999523162842	34.0	46.79999923706055	4.599999904632568	2120.0	988291.0	96.0
64.0	66.0	2938.0	167.0	91.0	5.010000228881836	13.029999732971191	259358.0	47170.0	3.2100000381469727	3.609999895095825	3.609999895095825	0.0	1.7999999523162842	5.809999942779541	5.809999942779541	178.16000366210938	381.55999755859375	3.200000047683716	223.0	1087484.0	79.0
28.0	3.0	4965.0	359.0	201.0	7.599999904632568	8.199999809265137	516710.0	71332.0	1.0	7.0	10.600000381469727	35.20000076293945	1.399999976158142	5.599999904632568	9.0	416.0	703.7999877929688	5.400000095367432	364.0	1395704.0	74.0
1.0	1.0	694.0	30.0	35.0	0.6000000238418579	1.0	7099.0	110246.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.900001525878906	51.70000076293945	1.2000000476837158	6825.0	1849464.0	96.0
58.0	73.0	4483.0	795.0	436.0	1.399999976158142	2.799999952316284	124437.0	16244.0	0.6000000238418579	0.6000000238418579	0.6000000238418579	0.0	0.4000000059604645	0.4000000059604645	0.800000011920929	157.8000030517578	189.39999389648438	3.799999952316284	373.0	1536698.0	77.0
3.0	0.0	1960.0	164.0	105.0	0.6000000238418579	0.800000011920929	186247.0	42768.0	7.190000057220459	26.549999237060547	49.29999923706055	92.22000122070312	1.2000000476837158	45.709999084472656	48.900001525878906	51.5	113.7699966430664	3.799999952316284	136.0	1104960.0	86.0
0.0	0.0	200.0	31.0	21.0	0.20000000298023224	0.20000000298023224	21262.0	5539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	17.0	1.0	6934.0	1845040.0	98.0
17.0	12.0	3647.0	405.0	211.0	0.4000000059604645	0.6000000238418579	143002.0	79976.0	6.800000190734863	21.0	56.400001525878906	108.19999694824219	0.20000000298023224	10.399999618530273	21.799999237060547	49.599998474121094	106.5999984741211	3.0	151.0	999584.0	88.0
21.0	9.0	5903.0	165.0	114.0	3.200000047683716	10.399999618530273	70199.0	59637.0	0.0	0.0	0.0	0.0	0.0	8.199999809265137	8.800000190734863	277.20001220703125	342.20001220703125	4.599999904632568	6628.0	1409661.0	72.0
1.0	0.0	3516.0	251.0	138.0	0.20000000298023224	0.20000000298023224	219873.0	204131.0	0.0	0.0	0.0	0.0	0.0	4.800000190734863	5.800000190734863	23.200000762939453	49.20000076293945	3.5999999046325684	4032.0	1344037.0	92.0
1.0	0.0	1222.0	67.0	113.0	0.4000000059604645	0.4000000059604645	12403.0	35778.0	0.0	0.0	0.0	0.0	0.0	3.0	3.4000000953674316	30.799999237060547	73.4000015258789	1.0	387.0	1059570.0	95.0
4.0	2.0	2106.0	213.0	124.0	1.399999976158142	2.799999952316284	17914.0	23884.0	0.0	0.0	0.0	0.0	0.0	1.600000023841858	2.0	92.80000305175781	123.5999984741211	2.0	999.0	1128026.0	91.0
6.0	1.0	2214.0	308.0	213.0	3.609999895095825	5.010000228881836	918058.0	137988.0	5.010000228881836	9.220000267028809	18.440000534057617	58.91999816894531	0.4000000059604645	27.049999237060547	52.5099983215332	158.1199951171875	321.8399963378906	1.0	281.0	1038023.0	81.0
49.0	64.0	2339.0	224.0	77.0	2.5999999046325684	3.0	221330.0	25672.0	3.5999999046325684	25.399999618530273	47.0	86.19999694824219	2.5999999046325684	2.4000000953674316	2.5999999046325684	200.8000030517578	292.6000061035156	2.5999999046325684	160.0	1107094.0	86.0
19.0	7.0	6892.0	355.0	202.0	2.200000047683716	8.800000190734863	172921.0	81519.0	0.0	0.0	0.0	0.0	0.0	1.7999999523162842	3.4000000953674316	202.0	205.60000610351562	4.199999809265137	943.0	1631170.0	74.0
48.0	1.0	3221.0	243.0	128.0	10.800000190734863	31.0	562196.0	29018.0	0.800000011920929	1.0	1.0	0.0	0.0	4.800000190734863	5.199999809265137	358.6000061035156	667.5999755859375	3.5	285.0	1089582.0	65.0
21.0	12.0	2619.0	442.0	199.0	1.2000000476837158	1.2000000476837158	546478.0	130566.0	6.400000095367432	21.200000762939453	37.400001525878906	41.20000076293945	4.0	6.400000095367432	10.399999618530273	96.0	244.0	4.800000190734863	218.0	1540139.0	87.0
11.0	16.0	136.0	10.0	19.0	0.20000000298023224	0.20000000298023224	426.0	14960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.569999694824219	16.770000457763672	1.0	8504.0	1862603.0	98.0
25.0	18.0	2182.0	499.0	165.0	1.2000000476837158	2.5999999046325684	929960.0	613173.0	3.799999952316284	25.600000381469727	63.0	131.39999389648438	1.2000000476837158	38.20000076293945	94.19999694824219	120.0	244.39999389648438	2.5999999046325684	240.0	1032798.0	83.0
8.0	1.0	2685.0	221.0	82.0	3.7899999618530273	5.190000057220459	242335.0	67322.0	1.7999999523162842	5.989999771118164	41.91999816894531	68.45999908447266	0.20000000298023224	18.760000228881836	27.540000915527344	235.72999572753906	432.3399963378906	1.0	99.0	1064798.0	82.0
4.0	0.0	943.0	132.0	122.0	2.4000000953674316	0.800000011920929	64603.0	15178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.5999984741211	176.39999389648438	2.0	7658.0	1879286.0	92.0
2.0	0.0	453.0	43.0	36.0	2.200000047683716	2.200000047683716	136424.0	57700.0	0.0	0.0	0.0	0.0	0.0	1.7999999523162842	3.200000047683716	170.1999969482422	169.1999969482422	2.0	6264.0	1853056.0	89.0
2.0	0.0	1508.0	389.0	229.0	0.4000000059604645	0.6000000238418579	635277.0	571460.0	0.0	0.0	0.0	0.0	4.409999847412109	2.809999942779541	2.809999942779541	49.29999923706055	117.83999633789062	413.0	91.0	9.0	0.0
5.0	0.0	3971.0	326.0	209.0	1.7999999523162842	0.800000011920929	416863.0	78149.0	1.0	7.800000190734863	21.600000381469727	32.599998474121094	1.600000023841858	13.800000190734863	13.800000190734863	93.80000305175781	242.8000030517578	6.400000095367432	311.0	1316141.0	88.0
2.0	0.0	1119.0	83.0	53.0	0.800000011920929	1.399999976158142	27734.0	18778.0	0.6000000238418579	1.2000000476837158	1.2000000476837158	0.0	2.4000000953674316	0.20000000298023224	0.20000000298023224	90.62000274658203	103.38999938964844	1.2999999523162842	665.0	1064901.0	94.0
1.0	1.0	246.0	44.0	26.0	0.20000000298023224	0.20000000298023224	23591.0	9714.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.800000011920929	15.600000381469727	21.200000762939453	1.2000000476837158	8312.0	1835272.0	97.0
1.0	0.0	3894.0	274.0	146.0	0.20000000298023224	0.20000000298023224	260849.0	109891.0	10.199999809265137	48.599998474121094	72.0	167.60000610351562	0.0	26.600000381469727	46.400001525878906	25.0	91.0	3.0	148.0	1029790.0	84.0
3.0	2.0	1721.0	202.0	219.0	2.0	2.0	44461.0	264825.0	0.0	0.0	0.0	0.0	0.0	1.7999999523162842	1.7999999523162842	139.60000610351562	170.8000030517578	2.200000047683716	757.0	1381216.0	88.0
9.0	2.0	2004.0	131.0	96.0	1.600000023841858	1.600000023841858	203406.0	80867.0	0.0	0.0	0.0	0.0	0.20000000298023224	1.399999976158142	1.399999976158142	103.0	174.0	2.5999999046325684	1017.0	1539797.0	90.0
1.0	0.0	1160.0	161.0	66.0	0.20000000298023224	0.20000000298023224	166384.0	133012.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	17.399999618530273	3.0	1031.0	1753680.0	96.0
1.0	0.0	304.0	33.0	19.0	0.800000011920929	3.200000047683716	65141.0	6647.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	39.20000076293945	62.0	2.0	606.0	1760822.0	97.0
26.0	13.0	6511.0	707.0	426.0	8.199999809265137	15.600000381469727	347219.0	141663.0	4.199999809265137	8.600000381469727	23.399999618530273	51.400001525878906	1.2000000476837158	13.600000381469727	19.0	478.0	658.7999877929688	1.7000000476837158	185.0	1092566.0	60.0
13.0	19.0	746.0	39.0	19.0	0.20000000298023224	0.20000000298023224	107834.0	10108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	21.0	1.399999976158142	553.0	1752816.0	96.0
2.0	0.0	2037.0	159.0	120.0	0.4000000059604645	0.4000000059604645	133558.0	48781.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	3.809999942779541	34.470001220703125	61.119998931884766	3.799999952316284	432.0	1064513.0	93.0
1.0	0.0	1925.0	88.0	96.0	0.20000000298023224	0.20000000298023224	3715.0	12124.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.4000000059604645	13.0	16.799999237060547	2.0	1414.0	1725048.0	97.0
2.0	1.0	200.0	14.0	17.0	0.4000000059604645	0.4000000059604645	790.0	7577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.600000381469727	39.400001525878906	1.0	7314.0	1864000.0	98.0
2.0	0.0	3174.0	430.0	189.0	0.4000000059604645	1.399999976158142	258274.0	192465.0	3.0	4.199999809265137	4.199999809265137	0.0	0.6000000238418579	5.400000095367432	9.600000381469727	32.599998474121094	78.4000015258789	4.400000095367432	239.0	1539834.0	91.0
6.0	1.0	3382.0	153.0	140.0	0.800000011920929	2.200000047683716	69020.0	50599.0	0.0	0.0	0.0	0.0	0.20000000298023224	5.400000095367432	5.400000095367432	81.0	142.8000030517578	3.799999952316284	2853.0	1533090.0	90.0
27.0	18.0	3872.0	342.0	296.0	6.389999866485596	6.190000057220459	402584.0	268770.0	6.389999866485596	22.360000610351562	137.1300048828125	244.91000366210938	3.390000104904175	45.709999084472656	61.08000183105469	316.57000732421875	661.47998046875	2.0	118.0	1004704.0	68.0
16.0	24.0	195.0	12.0	17.0	0.4000000059604645	1.2000000476837158	1216.0	10442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.599998474121094	35.400001525878906	1.0	7917.0	1880896.0	97.0
1.0	0.0	302.0	57.0	24.0	0.20000000298023224	0.20000000298023224	253775.0	4639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.030000686645508	17.030000686645508	1.7999999523162842	489.0	1745791.0	92.0
3.0	0.0	862.0	78.0	209.0	2.0	2.5999999046325684	267700.0	63938.0	0.0	0.0	0.0	0.0	0.0	2.799999952316284	4.800000190734863	160.60000610351562	174.60000610351562	2.799999952316284	2242.0	1796314.0	80.0
6.0	2.0	1965.0	103.0	93.0	2.200000047683716	2.4000000953674316	24422.0	25113.0	0.0	0.0	0.0	0.0	0.0	6.599999904632568	10.800000190734863	258.3999938964844	332.79998779296875	1.0	2197.0	1047750.0	87.0
2.0	1.0	2454.0	77.0	73.0	0.20000000298023224	0.20000000298023224	112866.0	26523.0	2.4000000953674316	4.809999942779541	6.409999847412109	5.210000038146973	0.4000000059604645	3.009999990463257	6.409999847412109	22.040000915527344	38.68000030517578	2.5999999046325684	301.0	983820.0	92.0
8.0	2.0	3907.0	359.0	271.0	4.800000190734863	1.399999976158142	164803.0	29992.0	1.600000023841858	2.200000047683716	1.600000023841858	0.0	0.6000000238418579	0.800000011920929	1.0	228.60000610351562	347.6000061035156	2.5999999046325684	288.0	1709192.0	83.0
0.0	0.0	801.0	217.0	165.0	0.20000000298023224	0.20000000298023224	144435.0	129531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	2.200000047683716	2141.0	1763296.0	95.0
7.0	2.0	2595.0	142.0	142.0	1.7999999523162842	3.4000000953674316	261645.0	135818.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.399999976158142	95.4000015258789	142.0	4.400000095367432	1476.0	1640208.0	91.0
1.0	0.0	914.0	71.0	56.0	0.20000000298023224	0.20000000298023224	1297.0	13687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.040000915527344	29.65999984741211	3.299999952316284	1511.0	1026047.0	97.0
4.0	1.0	2965.0	289.0	198.0	3.4000000953674316	1.2000000476837158	374749.0	14956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.39999389648438	240.1999969482422	2.799999952316284	582.0	1758584.0	80.0
2.0	1.0	3440.0	219.0	187.0	0.6000000238418579	0.6000000238418579	163473.0	64164.0	0.0	0.0	0.0	0.0	1.2000000476837158	5.210000038146973	7.409999847412109	205.80999755859375	162.52999877929688	1.7999999523162842	735.0	1123065.0	83.0
39.0	48.0	3006.0	235.0	235.0	2.799999952316284	1.0	110395.0	14018.0	0.0	0.0	0.0	0.0	0.0	6.199999809265137	12.0	142.8000030517578	218.1999969482422	3.4000000953674316	4526.0	1720122.0	87.0
8.0	1.0	2372.0	342.0	317.0	7.199999809265137	2.0	188778.0	93028.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.4000000059604645	337.20001220703125	482.6000061035156	1.2000000476837158	6825.0	1853173.0	81.0
31.0	40.0	595.0	89.0	57.0	0.20000000298023224	0.20000000298023224	2336.0	11981.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.399999618530273	16.799999237060547	2.0	1187.0	1724094.0	97.0
1.0	0.0	1617.0	143.0	112.0	0.4000000059604645	0.6000000238418579	12219.0	3838.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.0	1.0	1.399999976158142	34.0	48.0	2.0	365.0	1382544.0	95.0
2.0	1.0	523.0	52.0	37.0	0.4000000059604645	0.4000000059604645	176128.0	68253.0	0.0	0.0	0.0	0.0	0.0	7.800000190734863	15.399999618530273	30.399999618530273	41.599998474121094	1.0	8054.0	1834821.0	96.0
124.0	144.0	2255.0	343.0	257.0	5.400000095367432	4.599999904632568	192880.0	52201.0	7.199999809265137	57.20000076293945	118.5999984741211	245.60000610351562	0.0	34.0	52.20000076293945	211.39999389648438	470.0	1.0	143.0	1047304.0	77.0
2.0	1.0	193.0	15.0	14.0	0.20000000298023224	0.20000000298023224	6997.0	4123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.569999694824219	16.770000457763672	1.0	7288.0	1860160.0	98.0
46.0	62.0	1299.0	155.0	138.0	2.0	1.399999976158142	56106.0	32993.0	0.0	0.0	0.0	0.0	0.0	4.199999809265137	6.199999809265137	109.19999694824219	191.39999389648438	1.5	2632.0	1017843.0	91.0
25.0	4.0	4644.0	230.0	177.0	1.2000000476837158	2.0	243774.0	58431.0	6.0	28.600000381469727	74.4000015258789	206.39999389648438	0.4000000059604645	62.400001525878906	86.0	92.5999984741211	448.6000061035156	9.800000190734863	305.0	1304165.0	83.0
0.0	0.0	158.0	10.0	18.0	0.20000000298023224	0.20000000298023224	426.0	6555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	6132.0	1856736.0	98.0
11.0	3.0	5355.0	217.0	189.0	1.0	2.5999999046325684	69167.0	77462.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	1.2000000476837158	87.80000305175781	118.19999694824219	3.0	928.0	1523869.0	86.0
26.0	3.0	3342.0	348.0	186.0	2.200000047683716	6.599999904632568	332149.0	186456.0	13.600000381469727	25.799999237060547	67.0	136.39999389648438	1.399999976158142	20.0	32.0	143.39999389648438	382.0	1.5	143.0	981362.0	78.0
8.0	6.0	1168.0	129.0	88.0	0.800000011920929	0.6000000238418579	135994.0	31885.0	2.0	2.0	2.0	0.0	0.4000000059604645	2.0	2.0	36.599998474121094	47.79999923706055	133.0	94.0	6.0	0.0
0.0	0.0	2743.0	95.0	99.0	0.20000000298023224	0.20000000298023224	3089.0	5280.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.4000000059604645	15.569999694824219	16.969999313354492	2.0	628.0	1755138.0	89.0
25.0	16.0	4669.0	463.0	327.0	2.200000047683716	1.7999999523162842	330037.0	140092.0	10.0	71.5999984741211	149.39999389648438	384.3999938964844	2.200000047683716	44.400001525878906	69.0	191.0	453.0	11.0	146.0	1304138.0	70.0
83.0	47.0	5277.0	407.0	342.0	7.389999866485596	17.3700008392334	372409.0	262232.0	3.390000104904175	15.170000076293945	15.170000076293945	0.0	0.0	5.789999961853027	8.380000114440918	380.8399963378906	639.3200073242188	2.5999999046325684	389.0	1098108.0	67.0
2.0	1.0	210.0	25.0	32.0	0.20000000298023224	0.20000000298023224	11974.0	22876.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.800000011920929	15.600000381469727	16.799999237060547	1.2000000476837158	6169.0	1855749.0	98.0
32.0	48.0	1404.0	116.0	87.0	0.20000000298023224	0.20000000298023224	15887.0	59172.0	10.15999984741211	19.31999969482422	24.899999618530273	20.1200008392334	2.990000009536743	5.980000019073486	6.769999980926514	18.920000076293945	32.27000045776367	3.700000047683716	154.0	1113450.0	90.0
13.0	21.0	1036.0	58.0	37.0	0.20000000298023224	0.20000000298023224	46946.0	7024.0	0.0	0.0	0.0	0.0	0.0	2.5999999046325684	5.199999809265137	16.399999618530273	17.0	1.0	5663.0	1832568.0	96.0
27.0	39.0	2887.0	137.0	81.0	0.6000000238418579	0.6000000238418579	40273.0	39759.0	2.4000000953674316	2.5999999046325684	2.200000047683716	0.0	0.20000000298023224	0.0	0.0	33.20000076293945	45.0	1.399999976158142	308.0	1749037.0	91.0
3.0	0.0	720.0	53.0	49.0	0.4000000059604645	1.0	98131.0	24861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.91999816894531	37.91999816894531	2.4000000953674316	4785.0	1668936.0	96.0
7.0	1.0	1950.0	180.0	97.0	5.989999771118164	6.190000057220459	397379.0	148245.0	8.380000114440918	16.56999969482422	12.569999694824219	0.0	1.0	13.170000076293945	17.959999084472656	248.3000030517578	447.1099853515625	1.600000023841858	365.0	1005349.0	74.0
9.0	7.0	2677.0	342.0	151.0	1.0	3.0	371257.0	343169.0	9.600000381469727	25.399999618530273	40.400001525878906	70.19999694824219	1.2000000476837158	11.800000190734863	22.799999237060547	121.80000305175781	258.3999938964844	1.0	252.0	1040595.0	83.0
1.0	0.0	5838.0	448.0	248.0	0.20000000298023224	0.20000000298023224	114398.0	54983.0	1.7999999523162842	2.5899999141693115	2.5899999141693115	0.0	0.6000000238418579	3.7899999618530273	6.590000152587891	21.360000610351562	59.47999954223633	1.0	279.0	1070259.0	87.0
22.0	5.0	2289.0	161.0	173.0	1.7999999523162842	1.399999976158142	171495.0	107789.0	0.0	0.0	0.0	0.0	0.0	1.2000000476837158	1.2000000476837158	111.19999694824219	133.39999389648438	2.200000047683716	663.0	1532253.0	89.0
33.0	47.0	562.0	92.0	36.0	0.4000000059604645	1.7999999523162842	292680.0	26315.0	0.0	0.0	0.0	0.0	0.4000000059604645	7.579999923706055	7.579999923706055	34.72999954223633	81.83999633789062	1.0	599.0	1034651.0	94.0
1.0	1.0	341.0	52.0	40.0	0.6000000238418579	0.6000000238418579	29813.0	24090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.4000015258789	38.0	2.200000047683716	381.0	1716736.0	98.0
5.0	0.0	1998.0	292.0	242.0	4.199999809265137	1.2000000476837158	132678.0	19310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.39999389648438	292.20001220703125	3.0	634.0	1711210.0	86.0
1.0	0.0	397.0	159.0	60.0	0.6000000238418579	0.4000000059604645	61210.0	20054.0	0.0	0.0	0.0	0.0	0.0	1.600000023841858	3.200000047683716	33.79999923706055	40.599998474121094	1.2000000476837158	6170.0	1857019.0	97.0
1.0	1.0	205.0	23.0	35.0	0.20000000298023224	0.20000000298023224	7434.0	8785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	7263.0	1865264.0	98.0
4.0	1.0	769.0	95.0	96.0	0.4000000059604645	0.4000000059604645	183897.0	306485.0	45.0	95.19999694824219	105.0	22.0	0.4000000059604645	0.4000000059604645	2.5999999046325684	31.600000381469727	105.4000015258789	4.0	182.0	1708040.0	86.0
40.0	55.0	2814.0	152.0	125.0	0.800000011920929	0.800000011920929	36577.0	47134.0	0.0	0.0	0.0	0.0	0.6000000238418579	17.0	17.0	48.400001525878906	123.19999694824219	3.799999952316284	1048.0	1524160.0	91.0
83.0	81.0	2582.0	170.0	159.0	1.0	1.0	66580.0	202445.0	3.0	3.5999999046325684	3.5999999046325684	0.0	0.20000000298023224	2.5999999046325684	8.0	66.0	110.19999694824219	1.5	271.0	988688.0	90.0
1.0	0.0	311.0	58.0	35.0	0.20000000298023224	0.20000000298023224	1820.0	10295.0	0.0	0.0	0.0	0.0	0.0	4.400000095367432	4.800000190734863	15.800000190734863	26.799999237060547	1.0	1900.0	1771971.0	98.0
42.0	58.0	3615.0	229.0	134.0	1.0	1.2000000476837158	20581.0	29381.0	3.4000000953674316	4.199999809265137	6.199999809265137	3.4000000953674316	2.0	21.600000381469727	22.799999237060547	76.0	168.39999389648438	2.200000047683716	168.0	1130147.0	84.0
2.0	0.0	1307.0	130.0	68.0	0.800000011920929	1.0	23161.0	18709.0	0.0	0.0	0.0	0.0	0.0	4.400000095367432	7.800000190734863	53.599998474121094	75.4000015258789	1.2999999523162842	1940.0	1075173.0	94.0
10.0	10.0	1752.0	206.0	116.0	0.6000000238418579	0.4000000059604645	492823.0	51586.0	1.600000023841858	1.600000023841858	1.600000023841858	0.0	0.800000011920929	4.409999847412109	7.820000171661377	43.88999938964844	59.52000045776367	1.0	168.0	1102458.0	91.0
4.0	1.0	5408.0	239.0	218.0	0.800000011920929	2.0	320857.0	97794.0	0.0	0.0	0.0	0.0	0.20000000298023224	21.799999237060547	30.399999618530273	38.20000076293945	141.39999389648438	3.0	2889.0	1643259.0	89.0
16.0	24.0	288.0	68.0	40.0	0.4000000059604645	0.6000000238418579	229547.0	216569.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	4.800000190734863	30.600000381469727	27.799999237060547	2.4000000953674316	3570.0	1822072.0	93.0
1.0	0.0	388.0	76.0	51.0	0.20000000298023224	0.20000000298023224	325605.0	240758.0	38.599998474121094	68.0	83.80000305175781	51.599998474121094	16.0	27.200000762939453	51.400001525878906	19.799999237060547	45.400001525878906	2.799999952316284	143.0	1716574.0	86.0
